Flow Control Trainer (UT35A) -24-Mar-2025 16:00:32, , , , , , ,
Time,Time s,SP %,PV %,OP %,PB %,IT s,DT s
15:57:49,652,80,78.1,22.7,100,20,2
15:57:50,653,80,78.3,23.1,100,20,2
15:57:51,654,80,78.5,23.2,100,20,2
15:57:52,655,80,78.5,23,100,20,2
15:57:53,656,80,78.4,22.5,100,20,2
15:57:54,657,80,78.7,23.2,100,20,2
15:57:55,658,80,78.7,23,100,20,2
15:57:56,659,80,78.7,22.7,100,20,2
15:57:57,660,80,78.4,21.6,100,20,2
15:57:58,661,80,78.6,23.1,100,20,2
15:57:59,662,80,78.9,23.2,100,20,2
15:58:00,663,80,79,23.2,100,20,2
15:58:01,664,80,79.2,23.1,100,20,2
15:58:02,665,80,78.9,22.3,100,20,2
15:58:03,666,80,78.9,22.7,100,20,2
15:58:04,667,80,79,22.4,100,20,2
15:58:05,668,80,79,22.4,100,20,2
15:58:06,669,80,79.3,23.4,100,20,2
15:58:07,670,80,79.6,23.5,100,20,2
15:58:08,671,80,79.4,22.6,100,20,2
15:58:09,672,80,79.1,21.8,100,20,2
15:58:10,673,80,79,22.3,100,20,2
15:58:11,674,80,79.4,23.2,100,20,2
15:58:12,675,80,79.3,22.3,100,20,2
15:58:13,676,80,79.1,22.3,100,20,2
15:58:14,677,80,79.3,22.5,100,20,2
15:58:15,678,80,79.2,22.2,100,20,2
15:58:16,679,80,79.4,23.1,100,20,2
15:58:17,680,80,79.7,23.1,100,20,2
15:58:18,681,80,79.5,22.5,100,20,2
15:58:19,682,80,79.6,22.8,100,20,2
15:58:20,683,80,79.9,23.5,100,20,2
15:58:21,684,80,79.9,23.1,100,20,2
15:58:22,685,80,80.1,23.3,100,20,2
15:58:23,686,80,80.1,23.1,100,20,2
15:58:24,687,80,79.7,22.1,100,20,2
15:58:25,688,80,79.4,21.9,100,20,2
15:58:26,689,80,79,21.3,100,20,2
15:58:28,690,80,79.1,22.1,100,20,2
15:58:28,691,80,79.3,22.4,100,20,2
15:58:29,692,80,79.3,22.3,100,20,2
15:58:31,693,80,79.4,22.4,100,20,2
15:58:32,694,80,79.4,22.3,100,20,2
15:58:33,695,80,79.8,23.3,100,20,2
15:58:34,696,80,79.9,22.7,100,20,2
15:58:35,697,80,79.5,21.8,100,20,2
15:58:36,698,80,79.8,23,100,20,2
15:58:37,699,80,80,23.3,100,20,2
15:58:38,700,80,79.9,22.4,100,20,2
15:58:39,701,80,79.5,21.4,100,20,2
15:58:39,702,80,79.5,22.1,100,20,2
15:58:40,703,80,79.9,23.2,100,20,2
15:58:41,704,80,79.9,22.4,100,20,2
15:58:43,705,80,79.5,21.8,100,20,2
15:58:44,706,80,79.8,22.9,100,20,2
15:58:45,707,80,79.8,22.5,100,20,2
15:58:46,708,80,79.7,22.1,100,20,2
15:58:47,709,80,79.7,22.2,100,20,2
15:58:48,710,80,79.2,21.1,100,20,2
15:58:49,711,80,79.4,22.1,100,20,2
15:58:50,712,80,79.2,21.4,100,20,2
15:58:50,713,80,79.5,22.5,100,20,2
15:58:52,714,80,79.6,22.1,100,20,2
15:58:52,715,80,79.8,22.9,100,20,2
15:58:53,716,80,80,23,100,20,2
15:58:54,717,80,80.4,23.2,100,20,2
15:58:55,718,80,80.4,23,100,20,1
15:58:56,719,80,80.3,22.9,100,20,1
15:58:57,720,50,80.4,23.2,100,20,1
15:58:58,721,50,79.3,50.6,100,20,1
15:58:59,722,50,68.4,32.8,100,20,1
15:59:00,723,50,62.8,35,100,20,1
15:59:01,724,50,62.7,39.2,100,20,1
15:59:02,725,50,63.2,40.7,100,20,1
15:59:04,726,50,63.6,41.8,100,20,1
15:59:05,727,50,63.4,41.6,100,20,1
15:59:06,728,50,63.3,42.4,100,20,1
15:59:07,729,50,63.4,43.3,100,20,1
15:59:07,730,50,63.4,43.8,100,20,1
15:59:09,731,50,63.4,44.5,100,20,1
15:59:10,732,50,62.9,44,100,20,1
15:59:10,733,50,62,43.3,100,20,1
15:59:12,734,50,61.5,44.1,100,20,1
15:59:13,735,50,61.4,45,100,20,1
15:59:14,736,50,61.3,45.3,100,20,1
15:59:15,737,50,61.1,45.4,100,20,1
15:59:16,738,50,60.4,44.9,100,20,1
15:59:17,739,50,59.8,44.9,100,20,1
15:59:18,740,50,59.2,44.8,100,20,1
15:59:19,741,50,59,45.8,100,20,1
15:59:20,742,50,59.2,46.6,100,20,1
15:59:21,743,50,59.1,46.4,100,20,1
15:59:22,744,50,58.7,46.5,100,20,1
15:59:23,745,50,58.2,46.2,100,20,1
15:59:24,746,50,57.9,46.4,100,20,1
15:59:25,747,50,57.9,47.4,100,20,1
15:59:26,748,50,57.9,47.6,100,20,1
15:59:27,749,50,57.5,47.1,100,20,1
15:59:28,750,50,57.1,47.3,100,20,1
15:59:29,751,50,56.9,47.6,100,20,1
15:59:30,752,50,56.7,47.5,100,20,1
15:59:31,753,50,56.6,48.2,100,20,1
15:59:32,754,50,56.8,48.6,100,20,1
15:59:33,755,50,56.3,47.8,100,20,1
15:59:34,756,50,55.5,47.3,100,20,1
15:59:35,757,50,55.2,47.6,100,20,1
15:59:36,758,50,55.2,48.3,100,20,1
15:59:37,759,50,55.1,48,100,20,1
15:59:38,760,50,55.2,48.7,100,20,1
15:59:39,761,50,55.1,48.7,100,20,1
15:59:40,762,50,55,48.7,100,20,1
15:59:41,763,50,55.2,49.7,100,20,1
15:59:42,764,50,55.1,49.4,100,20,1
15:59:43,765,50,54.8,49.2,100,20,1
15:59:44,766,50,54.6,49.3,100,20,1
15:59:45,767,50,54.3,49.1,100,20,1
15:59:46,768,50,54.2,49.6,100,20,1
15:59:47,769,50,54.2,49.5,100,20,1
15:59:48,770,50,54,49.7,100,20,1
15:59:49,771,50,54,49.8,100,20,1
15:59:50,772,50,53.7,49.5,100,20,1
15:59:51,773,50,53.5,49.4,100,20,1
15:59:52,774,50,53.1,49.4,100,20,1
15:59:53,775,50,53,49.6,100,20,1
15:59:54,776,50,52.9,49.5,100,20,1
15:59:55,777,50,52.9,49.9,100,20,1
15:59:56,778,50,52.9,50,100,20,1
15:59:57,779,50,53,50.3,100,20,1
15:59:58,780,50,53,50.5,100,20,1
15:59:59,781,50,52.8,50.2,100,20,1
16:00:00,782,50,52.8,50.6,100,20,1
16:00:01,783,50,52.7,50.3,100,20,1
16:00:02,784,50,52.2,49.8,100,20,1
16:00:03,785,50,52.1,49.9,100,20,1
16:00:04,786,50,51.9,50,100,20,1
16:00:05,787,50,51.8,49.8,100,20,1
16:00:06,788,50,51.8,50,100,20,1
16:00:07,789,50,51.7,50,100,20,1
16:00:08,790,50,51.5,49.8,100,20,1
16:00:09,791,50,51.4,49.9,100,20,1
16:00:10,792,50,51.5,50,100,20,1
16:00:11,793,50,51.4,50,100,20,1
16:00:12,794,50,51.4,50.1,100,20,1
16:00:13,795,50,51.6,50.8,100,20,1
16:00:14,796,50,51.7,50.8,100,20,1
16:00:15,797,50,51.8,50.7,100,20,1
16:00:16,798,50,51.4,49.9,100,20,1
16:00:17,799,50,51,49.9,100,20,1
16:00:18,800,50,51,50.2,100,20,1
16:00:19,801,50,50.9,49.9,100,20,1
16:00:20,802,50,50.9,50.2,100,20,1
16:00:21,803,50,50.8,50.1,100,20,1
16:00:22,804,50,50.8,50.1,100,20,1
16:00:23,805,50,50.7,49.9,100,20,1
16:00:24,806,50,50.6,49.9,100,20,1
16:00:25,807,50,50.5,50.1,100,20,1
16:00:26,808,50,50.5,50,100,20,1
16:00:27,809,50,50.7,50.4,100,20,1
16:00:28,810,50,50.7,50.3,100,20,1
16:00:29,811,50,50.6,50.1,100,20,1
